time,open,high,low,close
1771331400,153560,153635,153068,153116
1771333200,153116,153130,152700,152897
1771335000,152923,152998,151551,151601
1771336800,151707,152405,150730,152285
1771338600,152289,152502,151156,151275
1771340400,151280,151619,150913,151201
1771342200,151150,151699,151052,151632
1771344000,151632,152082,151611,151804
1771345800,151680,151790,151350,151358
1771347600,151300,151399,150930,151194
1771349400,151241,151399,151018,151238
1771351200,151250,151800,151213,151800
1771385400,153303,153303,152719,152989
1771387200,152934,153300,152887,153300
1771389000,153286,153554,153286,153333
1771390800,153400,153470,153200,153369
1771392600,153300,153413,153201,153227
1771394400,153200,153203,152931,153050
1771396200,153044,153344,152982,153150
1771398000,153150,153356,153106,153356
1771399800,153300,153313,153011,153020
1771401600,153050,153085,152801,152854
1771403400,152859,152953,152784,152784
1771405200,152783,152899,152667,152871
1771407000,152899,152899,152701,152701
1771408800,152692,152950,152692,152895
1771410600,152812,152812,152501,152749
1771412400,152650,152790,152650,152787
1771414200,152761,152780,152571,152619
1771416000,152632,153161,152632,152970
1771417800,152970,153662,152900,153529
1771419600,153614,154240,153529,154100
1771421400,154124,154447,153867,153952
1771423200,154003,154299,153974,154258
1771425000,154180,155499,154180,155400
1771426800,155475,155901,155301,155822
1771428600,155843,155850,155404,155449
1771430400,155500,155799,155401,155628
1771432200,155507,156383,155507,155846
1771434000,155912,155925,155699,155800
1771435800,155831,155898,155590,155735
1771437600,155828,155939,155551,155687
1771471800,155117,156133,155116,156019
1771473600,156029,156357,155907,156123
1771475400,156145,156244,155714,155981
1771477200,156000,156250,156000,156033
1771479000,156060,156285,156059,156285
1771480800,156232,156299,156107,156250
1771482600,156269,156980,156269,156906
1771484400,156950,157185,156802,157020
1771486200,156955,157036,156504,156630
1771488000,156630,156838,156505,156732
1771489800,156838,157027,156746,156935
1771491600,156940,157078,156503,156503
1771493400,156503,156784,156272,156451
1771495200,156450,156470,155803,155932
1771497000,155901,156375,155718,156375
1771498800,156408,156424,155901,155960
1771500600,156068,156068,155769,155971
1771502400,155878,156199,155602,156177
1771504200,156199,156299,155832,156017
1771506000,155988,155990,155686,155864
1771507800,155864,156224,155513,155948
1771509600,155960,155960,155068,155200
1771511400,154990,156101,154546,155833
1771513200,155899,156099,155649,156099
1771515000,156099,156239,155521,155921
1771516800,155944,155946,155301,155400
1771518600,155461,155799,155382,155510
1771520400,155477,155625,155402,155402
1771522200,155380,155436,154696,154800
1771524000,154772,154999,154700,154700
1771558200,155105,155386,154890,154970
1771560000,154911,155215,154911,155202
1771561800,155199,155466,155187,155441
1771563600,155497,155601,155429,155533
1771565400,155546,155721,155429,155721
1771567200,155799,156070,155700,155955
1771569000,155922,156200,155851,155980
1771570800,155981,156099,155734,155800
1771572600,155833,155874,155680,155680
1771574400,155722,155996,155701,155920
1771576200,155993,156413,155993,156413
1771578000,156370,156607,156330,156400
1771579800,156396,156500,156300,156328
1771581600,156349,156445,156097,156315
1771583400,156398,156599,156262,156498
1771585200,156428,156540,156257,156257
1771587000,156317,156440,156041,156070
1771588800,156031,156189,155900,155900
1771590600,155802,156299,155650,156299
1771592400,156260,156450,156164,156420
1771594200,156415,156848,156094,156674
1771596000,156708,156955,156650,156759
1771597800,156723,157399,156723,157288
1771599600,157230,157300,155240,155999
1771601400,156000,156615,155670,156352
1771603200,156413,156674,156273,156670
1771605000,156638,157149,156638,156935
1771606800,156899,157130,156530,156799
1771608600,156855,156967,156721,156914
1771610400,156900,156992,156721,156982
1771817400,159375,160600,158117,159812
1771819200,159800,159885,159502,159606
1771821000,159592,159735,159500,159504
1771822800,159529,159601,159309,159526
1771824600,159600,159777,159534,159749
1771826400,159750,159922,159640,159640
1771828200,159658,159832,159491,159500
1771830000,159481,159601,159059,159147
1771831800,159150,159276,158851,159150
1771833600,159151,159250,158829,158856
1771835400,158830,159275,158817,159275
1771837200,159260,159600,159244,159464
1771839000,159493,159598,159358,159549
1771840800,159544,159762,159500,159752
1771842600,159783,159900,159601,159900
1771844400,159900,159909,159547,159693
1771846200,159623,159795,159623,159700
1771848000,159627,159786,159627,159644
1771849800,159718,159981,159665,159959
1771851600,159933,159950,159502,159714
1771853400,159681,159750,159529,159529
1771855200,159520,159948,159400,159920
1771857000,159904,160779,159904,160630
1771858800,160630,160900,160322,160800
1771860600,160830,161101,160620,160818
1771862400,160773,161718,160342,161638
1771864200,161637,161678,161345,161470
1771866000,161470,161683,161282,161576
1771867800,161577,161651,161130,161445
1771869600,161500,161729,161500,161668
1771903800,160615,161233,160615,160699
1771905600,160651,160696,160295,160651
1771907400,160661,160673,160451,160600
1771909200,160590,160780,160500,160587
1771911000,160544,160978,160544,160909
1771912800,160901,161149,160701,160718
1771914600,160718,160802,160407,160709
1771916400,160750,160975,160600,160950
1771918200,160917,160997,160781,160890
1771920000,160915,160925,160601,160728
1771921800,160785,160931,160683,160800
1771923600,160804,160899,160670,160670
1771925400,160654,160770,160607,160763
1771927200,160800,160945,160769,160854
1771929000,160810,160833,160510,160833
1771930800,160813,160826,160698,160737
1771932600,160720,160797,160601,160606
1771934400,160625,160625,159802,160242
1771936200,160234,160266,159690,159792
1771938000,159850,160080,159839,159950
1771939800,159965,159965,158720,158845
1771941600,158870,159208,158285,158715
1771943400,158849,159422,158710,159000
1771945200,158893,159689,158800,159480
1771947000,159420,159822,159267,159588
1771948800,159623,159717,159327,159367
1771950600,159380,159660,159101,159243
1771952400,159403,159948,159403,159742
1771954200,159751,159900,159622,159890
1771956000,159901,160073,159901,159916
1771990200,161072,161072,160481,160572
1771992000,160654,160690,160332,160671
1771993800,160665,160760,160614,160724
1771995600,160691,161225,160691,161210
1771997400,161250,161652,161197,161456
1771999200,161401,161401,160923,161333
1772001000,161333,161450,161287,161329
1772002800,161316,161325,160970,161090
1772004600,161095,161168,160842,160930
1772006400,160997,161270,160965,161180
1772008200,161230,161330,161024,161024
1772010000,161050,161235,160850,161195
1772011800,161185,161329,161175,161298
1772013600,161330,161355,160801,160998
1772015400,160901,161043,160754,160880
1772017200,160882,160885,160163,160672
1772019000,160676,160856,160451,160856
1772020800,160860,160964,160775,160900
1772022600,160860,160897,160660,160825
1772024400,160847,161129,160847,160925
1772026200,160919,161177,160778,160903
1772028000,160871,161084,160601,160662
1772029800,160612,161098,160300,161026
1772031600,161081,161300,160660,160660
1772033400,160660,161180,160589,161075
1772035200,161088,161305,160950,161200
1772037000,161200,161428,161110,161383
1772038800,161305,161423,161219,161335
1772040600,161305,161347,160984,161144
1772042400,161150,161202,161100,161100
1772076600,160598,160745,160516,160666
1772078400,160660,160858,160633,160700
1772080200,160700,160719,160590,160647
1772082000,160634,160826,160577,160741
1772083800,160753,160810,160557,160602
1772085600,160646,160678,160525,160525
1772087400,160550,160627,160157,160293
1772089200,160317,160318,159877,159936
1772091000,159924,160055,159780,159900
1772092800,159899,159922,159444,159462
1772094600,159441,159615,159212,159615
1772096400,159630,159847,159542,159677
1772098200,159640,159952,159572,159858
1772100000,159858,159900,159332,159360
1772101800,159355,159510,159106,159205
1772103600,159249,159267,159077,159150
1772105400,159152,159344,158980,159025
1772107200,159079,159300,158850,159300
1772109000,159280,159447,159028,159190
1772110800,159130,159208,158960,159138
1772112600,159105,159252,159000,159150
1772114400,159115,159215,159000,159025
1772116200,158950,159099,158577,158830
1772118000,158868,159071,158449,158630
1772119800,158592,159881,158592,159588
1772121600,159605,159799,159500,159753
1772123400,159798,160055,159628,159840
1772125200,159887,160240,159656,159710
1772127000,159749,159876,159445,159577
1772128800,159630,159899,159560,159861
1772163000,160050,160234,159817,159936
1772164800,159927,160056,159816,160025
1772166600,160080,160200,160068,160128
1772168400,160108,160560,160108,160560
1772170200,160560,160719,160451,160594
1772172000,160592,160599,160337,160399
1772173800,160400,160449,160250,160337
1772175600,160258,160399,160204,160254
1772177400,160240,160317,160144,160170
1772179200,160180,160296,160101,160140
1772181000,160140,160425,160140,160233
1772182800,160287,160300,160127,160210
1772184600,160182,160390,160182,160260
1772186400,160243,160332,160197,160210
1772188200,160232,160303,160101,160255
1772190000,160283,160346,160192,160262
1772191800,160300,160471,160270,160471
1772193600,160489,160500,160375,160442
1772195400,160433,160491,160356,160481
1772197200,160498,161865,160495,161649
1772199000,161633,161700,161199,161546
1772200800,161531,161799,161327,161718
1772202600,161718,161718,161282,161486
1772204400,161541,162113,161331,161758
1772206200,161807,162199,161616,162010
1772208000,162025,162589,161809,162150
1772209800,162127,162280,161908,162008
1772211600,161919,162195,161700,162078
1772213400,162078,162086,161820,162000
1772215200,162000,162229,161957,161971
1772422200,165217,167915,165217,167001
1772424000,167011,167222,166645,167112
1772425800,167119,167119,166651,166837
1772427600,166835,166875,166601,166776
1772429400,166795,167280,166720,167280
1772431200,167275,168047,167243,168047
1772433000,168044,168490,167849,168333
1772434800,168313,169679,168150,169150
1772436600,169145,169411,168924,169249
1772438400,169361,169369,169010,169300
1772440200,169326,169340,168485,168546
1772442000,168546,168755,168366,168650
1772443800,168685,168994,168590,168736
1772445600,168722,168799,168407,168749
1772447400,168750,169126,168651,168820
1772449200,168800,168999,168660,168900
1772451000,168945,169100,168601,168735
1772452800,168773,169078,168716,169010
1772454600,169099,169399,169050,169399
1772456400,169399,169787,169120,169605
1772458200,169600,169880,169301,169489
1772460000,169430,169437,166450,167940
1772461800,167886,168200,166689,167300
1772463600,167180,167699,166800,167393
1772465400,167545,167993,166803,166933
1772467200,166840,166851,165100,166743
1772469000,166634,166634,165702,165870
1772470800,165720,166409,165649,166340
1772472600,166153,166699,166001,166241
1772474400,166255,166257,165802,166065
1772537400,162995,162999,159649,162005
1772539200,162060,164352,162015,164277
1772541000,164280,164900,163783,164715
1772542800,164600,164600,162609,163562
1772544600,163562,163788,162221,163050
1772546400,163024,163550,162296,162854
1772548200,162560,162560,159600,159622
1772550000,159606,160587,158716,160072
1772551800,160007,161437,160007,161300
1772553600,161315,162032,161108,161586
1772555400,161594,162192,161150,161400
1772557200,161388,161548,160689,160841
1772559000,160650,160900,160300,160784
1772560800,160888,161444,160873,161102
1772595000,162800,163700,162617,163689
1772596800,163660,163800,163253,163402
1772598600,163350,163501,162997,163033
1772600400,163136,163370,162971,163023
1772602200,163141,163321,163001,163182
1772604000,163079,163079,162258,162504
1772605800,162500,163030,162400,163030
1772607600,163052,163600,163052,163511
1772609400,163350,163517,163201,163370
1772611200,163322,163412,162901,163155
1772613000,163204,163599,163176,163310
1772614800,163298,163558,163171,163409
1772616600,163346,163640,163332,163640
1772618400,163650,164047,163557,163701
1772620200,163552,163798,163426,163700
1772622000,163745,163878,163601,163744
1772623800,163775,163899,163576,163670
1772625600,163740,163973,163278,163390
1772627400,163275,163338,162800,163120
1772629200,163199,163770,163174,163601
1772631000,163516,163523,162785,162808
1772632800,162808,163142,162426,162603
1772634600,162600,163233,161908,162171
1772636400,162120,162499,161800,162450
1772638200,162486,162699,161916,162192
1772640000,162319,162599,162028,162163
1772641800,162163,162499,162163,162339
1772643600,162210,162449,161534,161778
1772645400,161796,162200,161619,162063
1772647200,162063,162063,161241,161600
1772681400,162862,163142,162108,162239
1772683200,162227,162435,162072,162157
1772685000,162179,162199,161721,161998
1772686800,161950,162139,161950,162014
1772688600,161970,161970,161252,161338
1772690400,161253,161507,160530,161212
1772692200,161216,161784,161003,161784
1772694000,161739,161850,161537,161800
1772695800,161800,161834,161600,161703
1772697600,161738,161738,161071,161204
1772699400,161250,161885,161250,161795
1772701200,161750,161949,161555,161600
1772703000,161601,161680,161390,161600
1772704800,161565,161615,161302,161443
1772706600,161450,161869,161307,161799
1772708400,161799,161822,161638,161662
1772710200,161690,161810,161590,161738
1772712000,161801,162149,161800,161858
1772713800,161811,161895,161615,161709
1772715600,161650,161650,159442,160599
1772717400,160625,160978,160320,160424
1772719200,160500,160800,160121,160600
1772721000,160600,160777,159896,160279
1772722800,160250,160595,159212,159902
1772724600,159902,160300,159642,160300
1772726400,160370,160481,159355,159500
1772728200,159526,159948,159232,159785
1772730000,159793,160100,159770,159827
1772731800,159718,159738,159300,159550
1772733600,159500,159984,159251,159920
1772767800,161139,161250,160710,160801
1772769600,160865,161034,160691,160798
1772771400,160798,160984,160736,160810
1772773200,160770,160858,160653,160777
1772775000,160760,160760,160306,160475
1772776800,160434,160646,160265,160475
1772778600,160446,160551,160400,160464
1772780400,160400,160500,160252,160400
1772782200,160400,160538,160310,160538
1772784000,160485,160600,160000,160070
1772785800,160000,160340,159978,160236
1772787600,160214,160214,159827,159923
1772789400,159945,160065,159534,159660
1772791200,159722,159823,159400,159800
1772793000,159800,159881,159687,159822
1772794800,159799,160086,159611,160063
1772796600,160067,160119,159372,159591
1772798400,159606,160095,159577,159817
1772800200,159829,160079,159698,159769
1772802000,159701,159900,159320,159715
1772803800,160120,161011,159758,160071
1772805600,160071,160599,160055,160500
1772807400,160555,161290,160084,161196
1772809200,161343,162512,161182,162295
1772811000,162325,162460,161505,161699
1772812800,161699,161950,161600,161750
1772814600,161800,161835,161222,161434
1772816400,161434,161629,161230,161579
1772818200,161621,161865,161405,161600
1772820000,161624,161775,161571,161675
1773027000,160672,160672,159826,160497
1773028800,160497,160635,160342,160360
1773030600,160308,160350,160002,160208
1773032400,160182,160547,159950,160300
1773034200,160200,161511,160160,161109
1773036000,161150,161450,161049,161278
1773037800,161278,161278,160501,160582
1773039600,160500,160739,160350,160677
1773041400,160763,160786,160382,160480
1773043200,160580,160832,160401,160401
1773045000,160388,160600,160297,160536
1773046800,160554,161369,160554,161283
1773048600,161306,161498,160572,160765
1773050400,160850,160961,160715,160715
1773052200,160640,160700,160260,160314
1773054000,160372,160500,160093,160208
1773055800,160225,160316,160057,160220
1773057600,160220,160795,160220,160795
1773059400,160800,160856,160356,160460
1773061200,160327,160587,160151,160300
1773063000,160398,160665,159640,159955
1773064800,159800,160150,159450,159976
1773066600,159999,160820,159960,160368
1773068400,160260,160384,159951,160353
1773070200,160342,160450,160203,160420
1773072000,160386,160600,160274,160413
1773073800,160454,160630,160371,160432
1773075600,160409,160431,160200,160240
1773077400,160216,160499,160153,160387
1773113400,161706,161791,161452,161706
1773115200,161733,162109,161648,161959
1773117000,161950,162149,161931,162018
1773118800,162033,162250,162033,162100
1773120600,162164,162300,161979,162283
1773122400,162283,162388,161984,162014
1773124200,162014,162160,162000,162131
1773126000,162101,162180,161340,161500
1773127800,161575,161974,161501,161911
1773129600,161999,162131,161800,162104
1773131400,162120,162375,162055,162160
1773133200,162091,162235,162001,162137
1773135000,162126,162190,161930,161930
1773136800,161916,162000,161762,161812
1773138600,161753,161900,161450,161900
1773140400,161910,162220,161910,161960
1773142200,162000,162057,161826,161841
1773144000,161841,162164,161666,162164
1773145800,162107,162369,162107,162138
1773147600,162300,163468,162300,163090
1773149400,163031,163276,162700,162922
1773151200,163044,163182,162418,163039
1773153000,163014,163122,162772,162847
1773154800,162751,163400,162629,163301
1773156600,163300,163577,163298,163330
1773158400,163374,163525,163209,163450
1773160200,163408,163449,163255,163326
1773162000,163365,163444,163157,163247
1773163800,163290,163373,163265,163335
1773199800,163149,163149,162600,162721
1773201600,162723,162949,162651,162896
1773203400,162871,162943,162701,162701
1773205200,162700,162819,162650,162650
1773207000,162630,162689,162300,162475
1773208800,162475,162836,162452,162743
1773210600,162748,162759,162427,162520
1773212400,162501,162636,162451,162509
1773214200,162508,162508,162116,162410
1773216000,162482,162500,162232,162254
1773217800,162226,162360,162055,162359
1773219600,162313,162356,162170,162285
1773221400,162251,162498,162222,162331
1773223200,162300,162478,162272,162297
1773225000,162320,162320,161977,162162
1773226800,162207,162309,162063,162181
1773228600,162216,162326,161976,162031
1773230400,162094,162575,162000,162428
1773232200,162569,162577,161682,161731
1773234000,161690,162150,161566,162054
1773235800,161970,162019,161230,161845
1773237600,161903,162398,161889,162398
1773239400,162411,162448,161956,162191
1773241200,162130,162175,161854,161880
1773243000,161835,161943,161726,161925
1773244800,161850,161948,161779,161901
1773246600,161861,162158,161851,162089
1773248400,162090,162190,161961,161961
1773250200,161913,161991,161546,161967
1773286200,161402,162991,161081,161520
1773288000,161490,161609,161406,161518
1773289800,161508,161525,161214,161238
1773291600,161250,161402,161076,161181
1773293400,161158,161621,161128,161579
1773295200,161583,161610,161370,161469
1773297000,161493,161893,161472,161523
1773298800,161563,161780,161563,161739
1773300600,161752,162268,161752,162100
1773302400,162190,162260,161860,161860
1773304200,161860,162013,161830,161859
1773306000,161862,161951,161801,161866
1773307800,161908,162023,161892,162023
1773309600,162040,162215,161980,161980
1773311400,161972,162048,161860,162020
1773313200,162035,162092,161835,161911
1773315000,161911,161957,161874,161950
1773316800,161901,161901,161621,161875
1773318600,161875,162034,161720,161940
1773320400,162010,162078,161529,161691
1773322200,161660,161660,161283,161402
1773324000,161425,161680,161352,161364
1773325800,161364,161479,161122,161346
1773327600,161311,161311,160461,161001
1773329400,160950,161068,160651,160988
1773331200,160977,161100,160752,161020
1773333000,160931,161067,160610,160629
1773334800,160615,160702,160400,160497
1773336600,160450,160452,160130,160185
1773372600,159764,160401,159764,160328
1773374400,160324,160386,159977,160000
1773376200,160000,160015,159843,159890
1773378000,159933,160185,159931,160050
1773379800,160046,160164,159730,159910
1773381600,159910,160034,159533,159655
1773383400,159733,159769,159440,159546
1773385200,159400,159598,159000,159251
1773387000,159302,159532,159276,159377
1773388800,159302,159302,158764,158930
1773390600,158930,159350,158930,159340
1773392400,159310,159608,159310,159499
1773394200,159499,159581,159350,159529
1773396000,159441,159649,159335,159550
1773397800,159502,159701,159362,159555
1773399600,159584,159625,159400,159625
1773401400,159570,160078,159560,160061
1773403200,160100,160415,160020,160400
1773405000,160421,160673,160196,160510
1773406800,160476,160548,160001,160116
1773408600,160090,160251,159666,159930
1773410400,159801,160031,159355,159517
1773412200,159450,159495,158121,158300
1773414000,158250,159067,158250,158800
1773415800,158745,158860,157960,158006
1773417600,157966,158200,157540,158000
1773419400,158224,158488,158100,158397
1773421200,158400,158850,158282,158624
1773423000,158570,158850,158291,158400
1773631800,157347,157347,156655,157223
1773633600,157223,157523,157215,157241
1773635400,157210,157316,156447,156460
1773637200,156526,156698,156254,156425
1773639000,156369,156750,156000,156640
1773640800,156650,157187,156500,156700
1773642600,156700,156793,156250,156417
1773644400,156400,156512,156078,156078
1773646200,156090,156209,155595,155695
1773648000,155751,155780,155434,155750
1773649800,155692,155860,155222,155668
1773651600,155672,155719,155448,155649
1773653400,155642,155718,155168,155184
1773655200,155184,155560,154925,155450
1773657000,155387,155690,155203,155630
1773658800,155630,156431,155558,156258
1773660600,156288,156323,155522,155616
1773662400,155597,156380,155536,156241
1773664200,156302,156455,156019,156439
1773666000,156440,156877,156271,156568
1773667800,156593,157055,156456,156650
1773669600,156737,156996,156150,156150
1773671400,156090,156152,155476,155704
1773673200,155758,156100,155484,155637
1773675000,155796,155998,155400,155463
1773676800,155544,155804,155281,155328
1773678600,155370,155797,155302,155757
1773680400,155757,156147,155757,155916
1773682200,155791,155890,155624,155890
1773718200,156981,156996,156649,156696
1773720000,156712,156980,156681,156980
1773721800,156959,157424,156929,157294
1773723600,157294,157580,157087,157225
1773725400,157234,157344,156761,156835
1773727200,156800,156800,156342,156502
1773729000,156542,156600,156300,156347
1773730800,156334,156505,156266,156505
1773732600,156500,156839,156500,156659
1773734400,156627,156792,156526,156594
1773736200,156626,156799,156607,156736
1773738000,156810,156810,156473,156660
1773739800,156600,156604,156360,156368
1773741600,156392,156472,156029,156106
1773743400,156150,156301,155739,155931
1773745200,155934,156306,155882,156222
1773747000,156215,156279,156015,156015
1773748800,155952,156546,155881,156450
1773750600,156485,156600,156254,156300
1773752400,156300,156446,156289,156289
1773754200,156298,156737,156100,156313
1773756000,156328,156406,156062,156110
1773757800,156189,156421,156050,156050
1773759600,156037,156320,155766,155766
1773761400,155754,155934,155147,155750
1773763200,155750,155950,155558,155950
1773765000,155950,155950,155736,155927
1773766800,155950,156142,155908,156013
1773768600,155956,156100,155810,156100
1773804600,155658,155788,155401,155529
1773806400,155519,155600,155466,155550
1773808200,155495,155505,155200,155314
1773810000,155300,155494,155220,155338
1773811800,155350,155622,155288,155471
1773813600,155532,155942,155501,155843
1773815400,155900,156075,155757,155854
1773817200,155900,156024,155729,155830
1773819000,155866,155928,155423,155538
1773820800,155549,155634,155286,155563
1773822600,155580,155591,155274,155395
1773824400,155370,155680,155370,155628
1773826200,155655,155828,155615,155750
1773828000,155683,155705,155480,155480
1773829800,155541,155592,155100,155262
1773831600,155263,155300,154662,154783
1773833400,154710,155033,154024,154072
1773835200,154209,154354,153290,153347
1773837000,153300,153315,152541,152934
1773838800,152838,152838,151550,152185
1773840600,152038,153095,151901,152758
1773842400,152816,153376,152278,152381
1773844200,152380,152742,152250,152667
1773846000,152690,152690,152111,152472
1773847800,152487,152600,152168,152297
1773849600,152210,152800,152187,152800
1773851400,152840,153112,152510,152995
1773853200,152911,153250,152820,153001
1773855000,153007,153250,152865,153100
1773891000,152010,152248,151712,152050
1773892800,152030,152100,151775,151970
1773894600,151936,152227,151914,152033
1773896400,152076,152449,152050,152300
1773898200,152224,152224,151323,151330
1773900000,151304,151731,150908,151000
1773901800,150913,151083,148600,149352
1773903600,149316,150097,149101,149596
1773905400,149578,149614,148017,148017
1773907200,148091,148523,147331,147703
1773909000,147654,147755,146757,147380
1773910800,147395,147681,146875,147488
1773912600,147405,147800,147098,147347
1773914400,147404,147925,146970,147113
1773916200,147135,147491,146831,147183
1773918000,147085,147373,146928,147107
1773919800,147300,147461,146077,146077
1773921600,146077,146146,144105,144120
1773923400,144105,144475,143125,143217
1773925200,143151,143800,141121,143700
1773927000,143500,145209,142502,145209
1773928800,145296,145750,143800,143800
1773930600,143800,145301,143794,144450
1773932400,144453,145489,144392,144541
1773934200,144513,144677,143300,144338
1773936000,144294,145133,144100,144425
1773937800,144425,144745,143878,144005
1773939600,144090,144818,143750,144570
1773941400,144502,145399,144502,145119
1773977400,148302,148302,147406,148105
1773979200,148118,148200,147401,147770
1773981000,147872,148085,147639,147772
1773982800,147775,147850,147443,147652
1773984600,147630,147630,146500,146600
1773986400,146686,147124,146386,146638
1773988200,146648,146648,145700,146131
1773990000,146198,146950,146180,146814
1773991800,146850,147688,146850,147648
1773993600,147552,148457,147337,147900
1773995400,147758,147795,146965,147157
1773997200,147235,147681,146957,147200
1773999000,147231,147231,146501,146796
1774000800,146796,146801,146121,146600
1774002600,146645,146981,145963,146193
1774004400,146188,146861,145900,146675
1774006200,146640,146900,146381,146736
1774008000,146800,147580,146800,146835
1774009800,146872,147026,146562,146927
1774011600,146920,147082,146535,146762
1774013400,146722,146817,145233,145288
1774015200,145288,145521,143385,143650
1774017000,143639,144499,143545,143769
1774018800,143853,144189,143425,143860
1774020600,143954,144100,143522,143619
1774022400,143622,145779,143622,144800
1774024200,144800,145074,144017,144402
1774026000,144450,145000,144320,144483
1774027800,144523,144930,144066,144825
1774236600,140158,140158,136403,137020
1774238400,137100,138000,137100,137754
1774240200,137675,137991,137190,137530
1774242000,137576,137891,137300,137345
1774243800,137160,137160,135823,135882
1774245600,135882,135882,134000,134006
1774247400,134048,134260,131508,133098
1774249200,132921,132998,129595,130699
1774251000,130743,133638,130674,132642
1774252800,132685,134423,132685,133637
1774254600,133600,134700,133400,134146
1774256400,134156,135783,133962,135567
1774258200,135665,135918,133500,134483
1774260000,134392,134946,134113,134767
1774261800,134745,135161,134160,134729
1774263600,134820,140525,134820,139000
1774265400,139026,140659,138035,138507
1774267200,138549,139095,137084,138700
1774269000,138620,141741,138357,141501
1774270800,141350,141414,139268,139389
1774272600,139328,140763,139328,140388
1774274400,140526,142300,140284,141400
1774276200,141400,141994,140620,140708
1774278000,140708,141261,139430,139886
1774279800,139967,140226,137130,137560
1774281600,137528,138746,137214,137214
1774283400,137357,138463,137252,137785
1774285200,138000,139079,137794,138830
1774287000,138835,139701,138595,139280
1774323000,137784,138450,136684,137100
1774324800,137223,138000,136763,137105
1774326600,137146,137588,137048,137090
1774328400,137144,137166,136364,136650
1774330200,136574,137853,136292,137428
1774332000,137350,139192,137350,138776
1774333800,138850,139494,138502,139462
1774335600,139440,140081,139355,139519
1774337400,139491,140482,139242,140042
1774339200,139962,139979,139101,139201
1774341000,139207,139848,139173,139653
1774342800,139600,139800,139164,139410
1774344600,139450,140189,139397,140139
1774346400,140090,140450,139956,140070
1774348200,139942,140800,139841,140639
1774350000,140605,140605,139471,139753
1774351800,139686,140167,139229,139450
1774353600,139599,139795,139100,139294
1774355400,139235,139342,137892,138359
1774357200,138250,138775,138100,138184
1774359000,137983,138554,137714,138444
1774360800,138600,139711,138551,139637
1774362600,139575,140124,139425,139908
1774364400,139961,140073,139528,139800
1774366200,139830,140119,139524,139538
1774368000,139442,139956,139131,139826
1774369800,139841,139844,139400,139657
1774371600,139735,139844,139191,139309
1774373400,139241,139285,138730,138743
1774409400,143079,144434,143079,144161
1774411200,144175,144389,143953,144367
1774413000,144287,144570,144230,144350
1774414800,144233,144307,143708,143752
1774416600,143730,144350,143644,144000
1774418400,144000,144000,143450,143851
1774420200,143926,143990,143765,143821
1774422000,143800,144251,143800,144004
1774423800,144080,144080,143615,143723
1774425600,143666,144298,143666,144210
1774427400,144211,144306,143989,144001
1774429200,144010,144174,143931,143974
1774431000,143974,144000,143350,143949
1774432800,143904,144100,143885,143998
1774434600,144002,144310,143961,144183
1774436400,144180,145000,144081,144802
1774438200,144900,145181,144774,144940
1774440000,144942,145194,144101,144373
1774441800,144300,144550,143895,144108
1774443600,144108,144745,144100,144541
1774445400,144600,144650,143975,144029
1774447200,144050,144365,143729,144210
1774449000,144289,144503,144147,144300
1774450800,144335,144335,143538,144090
1774452600,144118,144200,143901,144050
1774454400,144049,144127,143781,144058
1774456200,144100,144165,143942,144040
1774458000,144029,144056,143749,144000
1774459800,143901,144199,143880,144100
1774524600,139800,141433,139800,140777
1774526400,140777,141300,140777,141287
1774528200,141134,141249,140960,141050
1774530000,141000,141631,140901,141500
1774531800,141450,141850,141074,141627
1774533600,141750,142300,141500,142097
1774535400,142150,142695,141800,142230
1774537200,142157,142157,141700,141847
1774539000,141806,141806,141400,141480
1774540800,141477,141477,140473,140500
1774542600,140500,140500,139668,139801
1774544400,139730,140100,139500,139500
1774546200,139179,139837,138961,139837
1774582200,140287,141349,140287,141001
1774584000,141100,141237,140787,140886
1774585800,140920,141544,140910,141450
1774587600,141461,141680,141250,141630
1774589400,141700,142660,141700,142297
1774591200,142295,142800,142240,142550
1774593000,142585,142684,142451,142451
1774594800,142558,142748,142250,142630
1774596600,142630,142732,142253,142351
1774598400,142466,142695,141800,142017
1774600200,141890,142430,141890,141901
1774602000,141900,142075,141651,141950
1774603800,141951,142269,141800,141850
1774605600,141850,142000,141100,141898
1774607400,141882,141900,141209,141291
1774609200,141450,141550,141198,141441
1774611000,141551,141855,141442,141575
1774612800,141665,141951,141564,141945
1774614600,141950,142500,141900,142301
1774616400,142197,142300,141950,142000
1774618200,141705,142500,141705,142055
1774620000,142250,142940,142250,142745
1774621800,142774,143600,142745,143600
1774623600,143677,145868,143677,145471
1774625400,145411,145690,144259,144883
1774627200,144948,145302,144228,144331
1774629000,144701,144810,143619,144637
1774630800,144647,144900,144101,144114
1774632600,144300,144500,144140,144500
1774841400,146490,149250,144212,146000
1774843200,145956,146048,145537,145849
1774845000,145815,146413,145636,146399
1774846800,146421,147398,146421,146907
1774848600,147042,147896,146900,147600
1774850400,147501,148108,147490,147850
1774852200,147802,148587,147702,148051
1774854000,148007,148107,147794,147798
1774855800,147760,147899,147541,147810
1774857600,147850,148050,147802,147902
1774859400,147902,148308,147902,148270
1774861200,148310,149000,147980,148527
1774863000,148612,148799,148391,148495
1774864800,148515,148656,148341,148433
1774866600,148305,148396,148152,148221
1774868400,148268,148729,148100,148495
1774870200,148592,149799,148473,149070
