time,open,high,low,close
1778644500,162985,162985,160350,161801
1778644800,162000,162250,161495,162093
1778645100,162125,162759,161928,162759
1778645400,162745,163068,162500,162940
1778645700,162954,162968,162638,162799
1778646000,162790,162938,162722,162722
1778646300,162700,162784,162323,162600
1778646600,162571,162781,162546,162546
1778646900,162545,162598,162378,162533
1778647200,162401,162750,162399,162591
1778647500,162574,162723,162526,162671
1778647800,162671,162700,162501,162700
1778648100,162685,162712,162522,162677
1778648400,162645,162899,162616,162899
1778648700,162900,162930,162765,162765
1778649000,162766,162913,162650,162684
1778649300,162689,162708,162453,162453
1778649600,162470,162546,162417,162425
1778649900,162430,162456,162321,162321
1778650200,162296,162299,162083,162208
1778650500,162200,162300,162200,162270
1778650800,162250,162251,162000,162000
1778651100,162026,162167,162005,162070
1778651400,162035,162205,162035,162166
1778651700,162201,162500,162201,162413
1778652000,162413,162600,162366,162551
1778652300,162499,162573,162400,162540
1778652600,162540,162639,162488,162580
1778652900,162640,162740,162640,162671
1778653200,162650,162650,162509,162575
1778653500,162508,162575,162444,162527
1778653800,162530,162651,162530,162600
1778654100,162574,162689,162574,162689
1778654400,162645,162682,162603,162606
1778654700,162615,162615,162504,162595
1778655000,162540,162556,162300,162300
1778655300,162300,162394,162250,162325
1778655600,162389,162541,162363,162382
1778655900,162432,162445,162321,162321
1778656200,162356,162478,162356,162469
1778656500,162479,162515,162419,162515
1778656800,162497,162537,162452,162455
1778657100,162493,162529,162455,162529
1778657400,162529,162529,162450,162480
1778657700,162509,162600,162463,162463
1778658000,162505,162505,162450,162505
1778658300,162457,162525,162457,162460
1778658600,162516,162516,162399,162399
1778658900,162460,162501,162460,162478
1778659200,162500,162512,162410,162410
1778659500,162451,162451,162360,162411
1778659800,162390,162443,162322,162322
1778660100,162320,162343,162291,162343
1778660400,162350,162351,162280,162280
1778660700,162282,162288,162100,162241
1778661000,162221,162350,162160,162350
1778661300,162300,162351,162300,162330
1778661600,162344,162348,162250,162295
1778661900,162309,162381,162296,162334
1778662200,162340,162399,162340,162399
1778662500,162400,162466,162380,162426
1778662800,162400,162449,162332,162390
1778663100,162380,162385,162270,162270
1778663400,162289,162289,162180,162180
1778663700,162178,162186,162102,162113
1778664000,162129,162160,162029,162075
1778664300,162080,162296,162080,162238
1778664600,162238,162363,162166,162363
1778664900,162375,162472,162355,162380
1778665200,162403,162500,162380,162463
1778665500,162455,162460,162401,162460
1778665800,162446,162474,162402,162440
1778666100,162440,162445,162339,162352
1778666400,162395,162425,162321,162400
1778666700,162420,162600,162402,162600
1778667000,162599,162600,162500,162535
1778667300,162490,162490,162420,162440
1778667600,162419,162583,162419,162520
1778667900,162530,162530,162462,162467
1778668200,162497,162510,162457,162472
1778668500,162490,162515,162463,162463
1778668800,162495,162535,162484,162530
1778669100,162508,162530,162477,162512
1778669400,162500,162544,162463,162463
1778669700,162492,162530,162486,162500
1778670000,162475,162486,162457,162466
1778670300,162423,162423,162391,162391
1778670600,162499,162521,162475,162521
1778670900,162544,162544,162499,162500
1778671200,162500,162559,162500,162559
1778671500,162564,162579,162522,162522
1778671800,162567,162595,162523,162595
1778672100,162625,162648,162534,162573
1778672400,162608,162659,162593,162659
1778672700,162677,162682,162644,162650
1778673000,162669,162719,162627,162697
1778673300,162707,162707,162650,162650
1778673600,162650,162650,162539,162588
1778673900,162638,162681,162581,162581
1778674200,162543,162594,162450,162450
1778674500,162401,162447,162391,162447
1778674800,162450,162450,162280,162368
1778675100,162350,162397,162299,162303
1778675400,162354,162354,162110,162263
1778675700,162295,162330,162101,162158
1778676000,162179,162283,162171,162241
1778676300,162222,162250,162073,162073
1778676600,162100,162150,162000,162050
1778676900,162050,162209,162000,162153
1778677200,162155,162324,162155,162260
1778677500,162250,162290,162217,162217
1778677800,162198,162321,162177,162321
1778678100,162281,162346,162242,162346
1778678400,162346,162450,162312,162450
1778678700,162450,162450,162350,162350
1778679000,162262,162313,162187,162205
1778679300,162162,162169,161922,161996
1778679600,161996,162186,161968,162065
1778679900,162067,162067,161801,161821
1778680200,161839,162199,161801,162162
1778680500,162200,162237,162056,162119
1778680800,162083,162083,161916,161916
1778681100,161969,162100,161904,162031
1778681400,162021,162120,161987,162108
1778681700,162112,162171,161921,161925
1778682000,161933,162045,161933,162045
1778682300,162110,162150,162083,162138
1778682600,162138,162307,162100,162307
1778682900,162321,162372,162140,162165
1778683200,162189,162377,162189,162218
1778683500,162200,162200,162055,162100
1778683800,162110,162110,162000,162100
1778684100,162105,162125,162050,162050
1778684400,162161,162250,162161,162166
1778684700,162131,162275,162131,162215
1778685000,162228,162286,162172,162172
1778685300,162175,162202,162153,162172
1778685600,162211,162299,162180,162250
1778685900,162234,162260,162166,162227
1778686200,162200,162331,162195,162331
1778686500,162336,162400,162336,162376
1778686800,162374,162424,162370,162407
1778687100,162397,162422,162347,162347
1778687400,162325,162360,162206,162214
1778687700,162288,162289,162223,162253
1778688000,162268,162400,162268,162388
1778688300,162355,162530,162355,162530
1778688600,162550,162575,162440,162529
1778688900,162554,162650,162427,162427
1778689200,162428,162600,162428,162555
1778689500,162581,162651,162479,162587
1778689800,162605,162605,162504,162542
1778690100,162521,162533,162521,162533
1778690400,162550,162550,162426,162468
1778690700,162344,162425,162344,162425
1778691000,162365,162384,162236,162275
1778691300,162275,162353,162262,162273
1778691600,162353,162434,162348,162348
1778691900,162380,162380,162357,162357
1778692200,162392,162478,162375,162478
1778692500,162377,162388,162350,162374
1778692800,162497,162497,162380,162380
1778693100,162380,162412,162350,162350
1778693400,162350,162350,162201,162210
1778693700,162160,162226,162150,162150
1778694000,162216,162216,162126,162173
1778694300,162177,162177,162101,162167
1778694600,162160,162228,162153,162153
1778694900,162195,162250,162141,162250
1778729400,161028,162308,161027,161880
1778729700,161880,161911,161760,161760
1778730000,161783,161839,161681,161709
1778730300,161667,161723,161541,161685
1778730600,161720,161751,161602,161699
1778730900,161650,161753,161650,161679
1778731200,161700,161700,161517,161600
1778731500,161583,161800,161583,161800
1778731800,161782,162048,161750,162000
1778732100,162010,162146,161996,162100
1778732400,162100,162411,162099,162400
1778732700,162403,162774,162363,162658
1778733000,162560,163000,162560,162945
1778733300,162974,163055,162664,162770
1778733600,162770,162856,162722,162751
1778733900,162777,162850,162748,162824
1778734200,162750,162835,162750,162786
1778734500,162755,162787,162501,162582
1778734800,162550,162600,162500,162600
1778735100,162638,162781,162600,162734
1778735400,162757,162805,162641,162641
1778735700,162650,162697,162640,162640
1778736000,162670,162680,162650,162680
1778736300,162675,162675,162568,162574
1778736600,162615,162789,162613,162663
1778736900,162663,162720,162663,162696
1778737200,162729,162740,162700,162726
1778737500,162750,162820,162702,162756
1778737800,162700,162755,162659,162680
1778738100,162655,162677,162550,162550
1778738400,162522,162620,162501,162620
1778738700,162631,162700,162500,162500
1778739000,162540,162540,162360,162432
1778739300,162466,162466,162385,162400
1778739600,162400,162520,162284,162410
1778739900,162426,162437,162051,162140
1778740200,162124,162223,162058,162155
1778740500,162183,162226,162076,162100
1778740800,162130,162280,162085,162280
1778741100,162231,162360,162231,162261
1778741400,162190,162377,162190,162376
1778741700,162350,162386,162300,162300
1778742000,162177,162313,162172,162296
1778742300,162203,162300,162203,162281
1778742600,162300,162327,162166,162166
1778742900,162166,162231,162128,162231
1778743200,162170,162255,162160,162255
1778743500,162256,162399,162256,162399
1778743800,162426,162508,162271,162508
1778744100,162555,162600,162455,162455
1778744400,162498,162539,162470,162499
1778744700,162472,162472,162239,162301
1778745000,162271,162271,162100,162151
1778745300,162200,162200,162075,162100
1778745600,162150,162310,162150,162285
1778745900,162250,162300,162250,162250
1778746200,162215,162239,162028,162165
1778746500,162250,162284,162215,162215
1778746800,162172,162217,162090,162090
1778747100,162218,162248,162174,162196
1778747400,162260,162260,162100,162150
1778747700,162166,162251,162166,162173
1778748000,162182,162186,162041,162041
1778748300,162097,162097,162019,162080
1778748600,162080,162147,162080,162147
1778748900,162155,162155,162043,162043
1778749200,162113,162119,162023,162085
1778749500,162030,162150,162030,162150
1778749800,162160,162160,162081,162123
1778750100,162160,162199,162140,162141
1778750400,162110,162141,162100,162100
1778750700,162100,162137,162093,162093
1778751000,162060,162125,162050,162100
1778751300,162125,162130,162038,162044
1778751600,162100,162200,162077,162115
1778751900,162101,162163,162060,162093
1778752200,162070,162092,162020,162092
1778752500,162075,162300,162075,162259
1778752800,162211,162222,162120,162169
1778753100,162185,162185,162120,162120
1778753400,162135,162262,162071,162129
1778753700,162160,162160,162150,162150
1778754000,162198,162198,162074,162074
1778754300,162121,162151,162121,162151
1778754600,162152,162158,162152,162152
1778754900,162168,162178,162137,162145
1778755200,162100,162128,162051,162070
1778755500,162098,162169,162098,162169
1778755800,162157,162208,162117,162182
1778756100,162236,162240,162205,162240
1778756400,162247,162248,162176,162218
1778756700,162162,162250,162162,162250
1778757000,162228,162305,162222,162300
1778757300,162295,162295,162192,162192
1778757600,162198,162240,162198,162198
1778757900,162200,162230,162106,162230
1778758200,162222,162307,162152,162307
1778758500,162270,162325,162250,162325
1778758800,162295,162389,162290,162389
1778759100,162400,162505,162400,162500
1778759400,162490,162611,162490,162585
1778759700,162593,162622,162322,162409
1778760000,162255,162430,162255,162412
1778760300,162390,162450,162346,162431
1778760600,162431,162588,162423,162588
1778760900,162529,162529,162450,162480
1778761200,162549,162625,162501,162509
1778761500,162547,162555,162427,162427
1778761800,162444,162585,162419,162545
1778762100,162511,162600,162497,162500
1778762400,162525,162525,162405,162405
1778762700,162400,162530,162350,162530
1778763000,162538,162618,162520,162578
1778763300,162609,162681,162589,162681
1778763600,162700,162718,162420,162437
1778763900,162479,162526,162439,162511
1778764200,162484,162558,162484,162520
1778764500,162529,162529,162156,162181
1778764800,162180,162180,162072,162123
1778765100,162126,162150,162025,162034
1778765400,162000,162052,161891,161900
1778765700,161882,161917,161756,161900
1778766000,161850,161850,161584,161685
1778766300,161769,161995,161742,161985
1778766600,161984,162065,161750,161821
1778766900,161811,161829,161706,161723
1778767200,161651,161900,161590,161759
1778767500,161775,161790,161454,161581
1778767800,161602,161874,161602,161779
1778768100,161850,161997,161837,161997
1778768400,161999,162123,161850,161850
1778768700,161902,161925,161773,161868
1778769000,161925,161954,161805,161805
1778769300,161850,161900,161850,161850
1778769600,161851,162000,161851,161950
1778769900,161950,161950,161800,161800
1778770200,161900,161900,161786,161786
1778770500,161792,161910,161792,161826
1778770800,161771,161908,161769,161806
1778771100,161818,161987,161818,161946
1778771400,162000,162042,161983,162000
1778771700,162020,162057,162000,162043
1778772000,162011,162031,161993,162029
1778772300,162020,162085,162020,162052
1778772600,162038,162083,161993,162083
1778772900,162080,162085,162000,162028
1778773200,162009,162049,161801,161801
1778773500,161801,161860,161705,161746
1778773800,161746,161780,161700,161753
1778774100,161747,161854,161716,161854
1778774400,161851,161851,161700,161700
1778774700,161688,161738,161600,161738
1778775000,161698,161784,161698,161784
1778775300,161818,161849,161803,161849
1778775600,161820,161820,161749,161805
1778775900,161753,161844,161753,161844
1778776200,161804,161820,161766,161820
1778776500,161780,161835,161700,161825
1778776800,161828,161896,161828,161896
1778777100,161877,161960,161847,161960
1778777400,161950,161999,161929,161975
1778777700,161975,161999,161943,161958
1778778000,161999,162050,161990,161992
1778778300,161994,162025,161958,161990
1778778600,161913,161943,161913,161943
1778778900,161889,161900,161885,161900
1778779200,161966,161970,161950,161950
1778779500,161950,161990,161906,161920
1778779800,161930,161960,161871,161921
1778780100,161921,161970,161918,161970
1778780400,161954,162000,161954,162000
1778780700,161983,162000,161970,161980
1778781000,161973,162000,161953,161970
1778781300,162000,162075,161967,162003
1778815800,160877,160992,160355,160518
1778816100,160528,160713,160461,160654
1778816400,160696,160849,160685,160700
1778816700,160700,160724,160593,160700
1778817000,160698,160732,160582,160583
1778817300,160592,160667,160514,160645
1778817600,160660,160663,160584,160613
1778817900,160637,160830,160637,160799
1778818200,160785,160838,160707,160820
1778818500,160768,160768,160586,160586
1778818800,160580,160580,160473,160520
1778819100,160517,160596,160470,160527
1778819400,160499,160582,160467,160467
1778819700,160467,160542,160450,160450
1778820000,160450,160489,160262,160262
1778820300,160261,160399,160261,160365
1778820600,160425,160447,160336,160352
1778820900,160352,160352,160130,160135
1778821200,160112,160145,159946,160000
1778821500,160000,160003,159676,159740
1778821800,159700,159714,159363,159550
1778822100,159520,159792,159300,159340
1778822400,159340,159636,159276,159507
1778822700,159532,159636,159452,159620
1778823000,159600,159600,158971,159042
1778823300,159042,159193,158852,159131
1778823600,159150,159219,159004,159076
1778823900,159056,159075,158912,158919
1778824200,158991,159300,158991,159183
1778824500,159078,159186,158854,158890
1778824800,158970,159078,158851,159070
1778825100,159064,159278,159064,159117
1778825400,159152,159362,159152,159347
1778825700,159370,159500,159262,159280
1778826000,159282,159330,159195,159212
1778826300,159261,159380,159219,159319
1778826600,159380,159435,159380,159435
1778826900,159403,159448,159302,159371
1778827200,159380,159408,159250,159250
1778827500,159272,159360,159150,159360
1778827800,159348,159385,159192,159226
1778828100,159225,159225,159124,159124
1778828400,159145,159244,159145,159244
1778828700,159262,159365,159262,159365
1778829000,159429,159500,159393,159460
1778829300,159450,159490,159400,159461
1778829600,159500,159669,159486,159567
1778829900,159475,159500,159441,159494
1778830200,159425,159425,159378,159402
1778830500,159415,159436,159300,159350
1778830800,159330,159429,159300,159335
1778831100,159339,159379,159330,159360
1778831400,159330,159330,159141,159232
1778831700,159230,159270,159157,159158
1778832000,159225,159225,158881,158906
1778832300,158967,159135,158911,159097
1778832600,159155,159155,159025,159054
1778832900,159054,159054,158800,158869
1778833200,158869,159000,158841,159000
1778833500,158982,158982,158900,158909
1778833800,158906,158906,158821,158859
1778834100,158801,158904,158801,158859
1778834400,158903,159050,158861,159050
1778834700,159070,159100,159000,159100
1778835000,159049,159081,159000,159000
1778835300,159013,159031,158959,158959
1778835600,158959,159128,158900,159128
1778835900,159150,159211,158949,158950
1778836200,158937,158963,158856,158911
1778836500,158911,158919,158803,158893
1778836800,158913,159100,158846,159099
1778837100,159080,159167,159049,159100
1778837400,159100,159140,159083,159140
1778837700,158987,159030,158830,158884
1778838000,158867,158920,158850,158850
1778838300,158800,158846,158701,158720
1778838600,158685,158824,158537,158762
1778838900,158743,158919,158743,158811
1778839200,158885,158885,158745,158750
1778839500,158785,159040,158785,159038
1778839800,159024,159112,158959,159107
1778840100,159068,159140,158980,158995
1778840400,159028,159165,159028,159048
1778840700,159091,159125,159045,159119
1778841000,159054,159199,159054,159106
1778841300,159085,159154,159016,159016
1778841600,159006,159055,159001,159055
1778841900,159100,159441,159100,159400
1778842200,159300,159600,159300,159512
1778842500,159511,159546,159360,159425
1778842800,159492,159594,159400,159400
1778843100,159392,159401,159341,159341
1778843400,159492,159508,159465,159482
1778843700,159401,159443,159401,159443
1778844000,159402,159403,159401,159401
1778844300,159396,159396,159310,159355
1778844600,159354,159354,159271,159271
1778844900,159297,159297,159116,159116
1778845200,159100,159150,159090,159090
1778845500,159158,159288,159158,159288
1778845800,159340,159371,159340,159355
1778846100,159188,159188,159188,159188
1778846400,159200,159250,159146,159206
1778846700,159229,159229,159196,159196
1778847000,159218,159290,159100,159100
1778847300,159130,159238,159108,159160
1778847600,159290,159321,159277,159280
1778847900,159215,159282,159214,159214
1778848200,159106,159200,159106,159150
1778848500,159140,159245,159119,159119
1778848800,159119,159119,158947,158962
1778849100,158920,159121,158920,159010
1778849400,159010,159122,158992,159061
1778849700,159115,159115,158985,158985
1778850000,158950,159008,158809,158891
1778850300,158925,159005,158777,158849
1778850600,158892,158892,158800,158812
1778850900,158843,159092,158810,159014
1778851200,159055,159130,159036,159100
1778851500,159138,159180,158928,158993
1778851800,159117,159117,158866,158916
1778852100,158847,158847,158518,158688
1778852400,158632,158660,158480,158480
1778852700,158480,158660,158150,158531
1778853000,158575,158800,158484,158717
1778853300,158717,158845,158557,158563
1778853600,158563,158773,158469,158773
1778853900,158780,158780,158638,158679
1778854200,158649,158930,158649,158871
1778854500,158871,159113,158777,159048
1778854800,159099,159266,159095,159177
1778855100,159110,159117,158980,159010
1778855400,159080,159080,158951,159000
1778855700,158989,159098,158989,159000
1778856000,159000,159000,158880,158960
1778856300,158988,158988,158869,158875
1778856600,158850,159000,158801,159000
1778856900,159000,159267,159000,159126
1778857200,159125,159150,158895,158975
1778857500,158895,159000,158895,159000
1778857800,158900,158900,158822,158839
1778858100,158834,158852,158626,158633
1778858400,158619,158787,158545,158565
1778858700,158518,158655,158518,158573
1778859000,158710,158710,158578,158578
1778859300,158594,158619,158500,158516
1778859600,158504,158571,158424,158424
1778859900,158436,158508,158393,158414
1778860200,158401,158514,158320,158320
1778860500,158300,158481,158236,158481
1778860800,158492,158517,158416,158416
1778861100,158384,158384,158189,158291
1778861400,158244,158285,158207,158285
1778861700,158312,158348,158265,158348
1778862000,158325,158565,158325,158565
1778862300,158591,158591,158425,158471
1778862600,158565,158591,158556,158591
1778862900,158591,158626,158564,158564
1778863200,158597,158597,158405,158503
1778863500,158559,158559,158472,158485
1778863800,158492,158500,158414,158414
1778864100,158414,158414,158414,158414
1778864400,158420,158596,158420,158596
1778864700,158596,158690,158595,158690
1778865000,158697,158787,158697,158750
1778865300,158757,158757,158571,158593
1778865600,158604,158701,158536,158630
1778865900,158650,158682,158460,158471
1778866200,158550,158643,158550,158643
1778866500,158622,158633,158531,158583
1778866800,158560,158572,158500,158500
1778867100,158511,158572,158497,158555
1778867400,158523,158575,158455,158550
1778867700,158550,158690,158450,158450
1779075000,158076,158341,157547,157800
1779075300,157820,157979,157737,157850
1779075600,157850,158158,157737,158138
1779075900,158139,158350,158092,158293
1779076200,158338,158512,158305,158420
1779076500,158510,158510,158343,158376
1779076800,158398,158800,158398,158743
1779077100,158792,158850,158595,158700
1779077400,158653,158778,158653,158685
1779077700,158711,158752,158650,158752
1779078000,158700,158758,158380,158380
1779078300,158380,158406,158214,158400
1779078600,158400,158686,158400,158550
1779078900,158531,158646,158508,158550
1779079200,158598,158600,158479,158577
1779079500,158520,158563,158488,158497
1779079800,158496,158599,158464,158561
1779080100,158560,158585,158500,158585
1779080400,158579,158621,158451,158558
1779080700,158550,158550,158471,158481
1779081000,158459,158564,158459,158470
1779081300,158459,158717,158453,158700
1779081600,158695,158722,158539,158700
1779081900,158650,158800,158617,158746
1779082200,158850,158884,158600,158650
1779082500,158663,158799,158600,158799
1779082800,158707,158800,158680,158760
1779083100,158777,158880,158727,158727
1779083400,158718,158718,158662,158670
1779083700,158675,158690,158586,158611
1779084000,158600,158800,158564,158725
1779084300,158753,158887,158695,158798
1779084600,158766,158766,158643,158691
1779084900,158712,158770,158668,158700
1779085200,158720,158829,158710,158803
1779085500,158800,158970,158781,158798
1779085800,158780,158909,158755,158792
1779086100,158810,158820,158695,158695
1779086400,158701,158715,158632,158715
1779086700,158720,158819,158705,158712
1779087000,158750,158798,158737,158780
1779087300,158810,158876,158810,158850
1779087600,158800,158882,158755,158850
1779087900,158859,158912,158813,158912
1779088200,158880,158880,158842,158843
1779088500,158864,158864,158827,158839
1779088800,158845,158857,158788,158848
1779089100,158808,159069,158808,159059
1779089400,159012,159356,159012,159255
1779089700,159201,159250,159103,159211
1779090000,159211,159269,159145,159145
1779090300,159122,159155,159090,159090
1779090600,159071,159102,159001,159102
1779090900,159067,159132,159067,159109
1779091200,159142,159143,159085,159106
1779091500,159108,159150,159103,159149
1779091800,159106,159150,159098,159118
1779092100,159077,159077,159055,159055
1779092400,159100,159105,159041,159105
1779092700,159115,159198,159031,159031
1779093000,159069,159150,159069,159145
1779093300,159140,159140,159100,159130
1779093600,159123,159123,159084,159084
1779093900,159100,159140,159100,159134
1779094200,159095,159145,159095,159145
1779094500,159140,159150,159089,159115
1779094800,159100,159109,158930,158967
1779095100,158940,158967,158928,158967
1779095400,158980,158980,158976,158976
1779095700,159000,159003,158945,158945
1779096000,158970,159002,158956,158956
1779096300,158936,158999,158936,158936
1779096600,158939,158970,158875,158935
1779096900,158933,158990,158933,158985
1779097200,158980,158980,158823,158919
1779097500,158910,158913,158850,158879
1779097800,158879,158972,158879,158900
1779098100,158901,158976,158901,158960
1779098400,159000,159000,158930,158960
1779098700,158900,158900,158800,158800
1779099000,158807,158856,158770,158770
1779099300,158856,158858,158801,158858
1779099600,158840,158840,158740,158764
1779099900,158742,158794,158742,158786
1779100200,158800,158800,158598,158640
1779100500,158620,158746,158597,158710
1779100800,158695,158896,158695,158889
1779101100,158917,158970,158915,158939
1779101400,158932,158932,158746,158753
1779101700,158790,158855,158790,158855
1779102000,158830,158888,158825,158880
1779102300,158825,158825,158825,158825
1779102600,158700,158780,158688,158780
1779102900,158791,158850,158770,158850
1779103200,158850,158850,158755,158785
1779103500,158782,158822,158716,158769
1779103800,158808,158930,158808,158901
1779104100,158925,159155,158917,159155
1779104400,159092,159432,159013,159390
1779104700,159413,159540,159400,159440
1779105000,159400,159440,159300,159388
1779105300,159373,159488,159372,159388
1779105600,159393,159425,159330,159350
1779105900,159375,159580,159375,159580
1779106200,159577,159577,159431,159477
1779106500,159481,159524,159362,159362
1779106800,159362,159550,159362,159550
1779107100,159497,159574,159492,159497
1779107400,159468,159787,159468,159787
1779107700,159787,159853,159721,159739
1779108000,159755,160000,159755,159950
1779108300,159996,160050,159887,159970
1779108600,159951,159979,159730,159813
1779108900,159778,160011,159766,160003
1779109200,160000,160109,159801,159866
1779109500,159835,159942,159785,159840
1779109800,159841,159940,159803,159940
1779110100,159876,159877,159800,159800
1779110400,159926,159998,159860,159976
1779110700,159964,160050,159921,159990
1779111000,159950,160160,159900,160110
1779111300,160110,160150,160001,160044
1779111600,160081,160093,159983,159983
1779111900,159941,160138,159940,160099
1779112200,160142,160265,160101,160265
1779112500,160260,160266,160102,160147
1779112800,160100,160100,159901,159901
1779113100,159900,159952,159750,159885
1779113400,159933,159943,159756,159800
1779113700,159752,159900,159752,159840
1779114000,159830,159830,159555,159718
1779114300,159750,159807,159686,159807
1779114600,159835,159840,159426,159528
1779114900,159433,159579,159404,159523
1779115200,159487,159530,159347,159516
1779115500,159488,159488,159300,159380
1779115800,159427,159547,159364,159440
1779116100,159440,159452,159387,159430
1779116400,159450,159450,159149,159256
1779116700,159262,159375,159200,159240
1779117000,159230,159284,159230,159252
1779117300,159266,159326,159200,159230
1779117600,159270,159333,159180,159251
1779117900,159268,159297,159163,159163
1779118200,159120,159258,159120,159258
1779118500,159257,159314,159250,159314
1779118800,159319,159433,159319,159384
1779119100,159267,159358,159267,159358
1779119400,159379,159384,159320,159384
1779119700,159360,159392,159350,159350
1779120000,159278,159278,159278,159278
1779120300,159322,159349,159300,159349
1779120600,159349,159400,159345,159400
1779120900,159400,159421,159399,159399
1779121200,159400,159400,159346,159346
1779121500,159272,159272,159014,159014
1779121800,159000,159191,158954,159179
1779122100,159191,159266,159191,159260
1779122400,159255,159261,159222,159222
1779122700,159222,159300,159213,159286
1779123000,159340,159430,159340,159426
1779123300,159438,159438,159332,159332
1779123600,159332,159500,159314,159500
1779123900,159488,159541,159488,159501
1779124200,159550,159550,159500,159500
1779124500,159475,159574,159471,159574
1779124800,159520,159520,159451,159451
1779125100,159478,159520,159451,159520
1779125400,159500,159500,159426,159426
1779125700,159426,159470,159425,159425
1779126000,159430,159430,159425,159425
1779126300,159430,159444,159400,159429
1779126600,159385,159439,159351,159351
1779126900,159351,159351,159285,159285
1779161400,159382,159899,159161,159529
1779161700,159642,159850,159628,159849
1779162000,159820,159820,159594,159614
1779162300,159529,159680,159503,159600
1779162600,159646,159789,159646,159780
1779162900,159780,159780,159516,159530
1779163200,159515,159574,159500,159565
1779163500,159565,159594,159490,159490
1779163800,159529,159529,159304,159404
1779164100,159396,159400,159357,159400
1779164400,159401,159456,159401,159456
1779164700,159496,159500,159240,159300
1779165000,159320,159391,159264,159264
1779165300,159325,159382,159313,159382
1779165600,159382,159509,159382,159451
1779165900,159545,159588,159545,159545
1779166200,159518,159575,159518,159575
1779166500,159581,159581,159520,159520
1779166800,159615,159701,159615,159701
1779167100,159661,159703,159576,159659
1779167400,159688,159710,159625,159625
1779167700,159600,159609,159540,159550
1779168000,159561,159561,159325,159420
1779168300,159382,159477,159382,159477
1779168600,159428,159469,159312,159351
1779168900,159392,159488,159392,159463
1779169200,159463,159501,159463,159474
1779169500,159473,159522,159349,159349
1779169800,159409,159496,159404,159496
1779170100,159480,159638,159480,159592
1779170400,159530,159619,159398,159574
1779170700,159574,159640,159504,159557
1779171000,159545,159750,159545,159650
1779171300,159662,159837,159662,159823
1779171600,159823,159862,159749,159808
1779171900,159830,159900,159789,159799
1779172200,159797,159870,159727,159825
1779172500,159810,159849,159786,159828
1779172800,159824,159860,159762,159825
1779173100,159850,159850,159724,159745
1779173400,159702,159740,159690,159740
1779173700,159810,159850,159758,159805
1779174000,159797,159838,159762,159808
1779174300,159840,159970,159805,159931
1779174600,159915,159944,159812,159914
1779174900,159872,159900,159860,159861
1779175200,159851,159851,159800,159820
1779175500,159838,159838,159800,159823
1779175800,159820,159826,159773,159773
1779176100,159788,159788,159652,159667
1779176400,159654,159690,159647,159690
1779176700,159698,159880,159698,159880
1779177000,159830,159844,159730,159753
1779177300,159810,159995,159810,159970
1779177600,160001,160030,159852,159910
1779177900,159875,159875,159722,159758
1779178200,159765,159839,159685,159839
1779178500,159825,159861,159758,159787
1779178800,159775,159775,159730,159730
1779179100,159697,159730,159650,159677
1779179400,159678,159747,159678,159727
1779179700,159771,159800,159730,159730
1779180000,159750,159759,159730,159730
1779180300,159799,159800,159711,159730
1779180600,159770,159770,159636,159691
1779180900,159691,159850,159691,159790
1779181200,159749,159795,159724,159795
1779181500,159785,159794,159685,159730
1779181800,159730,159760,159685,159685
1779182100,159716,159747,159639,159706
1779182400,159725,159829,159725,159829
1779182700,159829,159891,159743,159770
1779183000,159743,159798,159707,159717
1779183300,159737,159780,159669,159744
1779183600,159740,159740,159695,159709
1779183900,159728,159816,159709,159771
1779184200,159774,159892,159774,159892
1779184500,159900,159900,159819,159819
1779184800,159818,159859,159754,159754
1779185100,159783,159900,159776,159880
1779185400,159900,159900,159819,159849
1779185700,159850,159850,159800,159820
1779186000,159825,159920,159825,159871
1779186300,159890,159928,159845,159909
1779186600,159917,159950,159900,159950
1779186900,159934,159970,159835,159970
1779187200,159956,159983,159752,159820
1779187500,159824,159917,159755,159873
1779187800,159933,159990,159933,159989
1779188100,159989,160110,159989,160090
1779188400,160110,160200,160078,160106
1779188700,160073,160098,160020,160022
1779189000,160022,160072,159937,159995
1779189300,160004,160089,159961,160089
1779189600,160018,160050,160005,160016
1779189900,160049,160049,159927,159960
1779190200,159952,160000,159930,159930
1779190500,159935,159973,159880,159880
1779190800,159862,159957,159857,159944
1779191100,159911,159911,159815,159870
1779191400,159931,159931,159800,159801
1779191700,159833,159842,159767,159767
1779192000,159752,159874,159751,159874
1779192300,159869,159973,159869,159973
1779192600,159973,160069,159967,160030
1779192900,159964,159964,159870,159900
1779193200,159915,159975,159915,159955
1779193500,159969,159988,159916,159988
1779193800,159990,160042,159971,159971
1779194100,159966,160050,159930,160001
1779194400,159965,160030,159900,159900
1779194700,159900,159928,159860,159902
1779195000,159975,160000,159954,159990
1779195300,159967,159967,159896,159896
1779195600,159890,159890,159700,159700
1779195900,159700,159782,159571,159700
1779196200,159747,159796,159652,159750
1779196500,159750,159755,159580,159630
1779196800,159540,159551,159263,159263
1779197100,159251,159251,158910,158975
1779197400,159000,159132,158420,158700
1779197700,158700,158843,158447,158689
1779198000,158686,158733,158500,158654
1779198300,158630,158800,158600,158800
1779198600,158777,159150,158744,159150
1779198900,159160,159250,158964,159115
1779199200,159000,159342,158949,159342
1779199500,159434,159469,159024,159258
1779199800,159172,159172,158903,158903
1779200100,158877,159020,158877,158995
1779200400,158950,158950,158765,158844
